protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry Name	Protein names	Length	Mass spectrometry	Pathway	Subcellular location [CC]	Function [CC]
KLMA_30149	-0.5	-1	0	356	0.572328374036555	-4246.62845214936	5.59901795785686e-07	9.54794857715505e-05	0.00586410568994201		metabolic		W0TBI1	W0TBI1_KLUMD	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	415	NaN	NaN	NaN	NaN
KLMA_30154	-0.5	-1	0	358	0.4	-167069172640.481	7.08755860865773e-15	2.29145474730184e-06	3.09303887279608e-09		metabolic		W0TBI3	W0TBI3_KLUMD	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (Gamma-glutamylcysteine synthetase)	668	NaN	PATHWAY: Sulfur metabolism; glutathione biosynthesis; glutathione from L-cysteine and L-glutamate: step 1/2. {ECO:0000256|ARBA:ARBA00005006, ECO:0000256|RuleBase:RU367135}.	NaN	NaN
KLMA_30168	-0.5	-1	0	362	0.563969399656124	-71472.8931727431	3.22664596790435e-08	1.28809971657567e-05	0.00250496597925057		metabolic		W0T8T9	W0T8T9_KLUMD	ornithine carbamoyltransferase (EC 2.1.3.3)	340	NaN	NaN	NaN	NaN
KLMA_30196	-0.5	-1	0	364	0.551160747223124	-4873.42600065314	4.51773547089819e-07	9.21032957399508e-06	0.0490507471486557		metabolic		W0T9L1	W0T9L1_KLUMD	methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase)	579	NaN	NaN	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}.	NaN
KLMA_30199	-0.5	-1	0	365	0.4	-3493.28277608043	3.38968422739018e-07	7.01304928977449e-06	0.0483339569897588		metabolic		W0TBL9	W0TBL9_KLUMD	Ribonucleoside-diphosphate reductase small chain 1	405	NaN	NaN	NaN	NaN
KLMA_30204	-0.5	-1	0	367	0.4	-241.919780996298	4.89464957314707e-06	5.28095418093008e-06	0.926849468003722		metabolic		W0TBM3	W0TBM3_KLUMD	Squalene monooxygenase (EC 1.14.14.17)	500	NaN	NaN	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|RuleBase:RU367121}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU367121}. Microsome membrane {ECO:0000256|ARBA:ARBA00004154}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004154}.	FUNCTION: Catalyzes the stereospecific oxidation of squalene to (S)-2,3-epoxysqualene, and is considered to be a rate-limiting enzyme in steroid biosynthesis. {ECO:0000256|RuleBase:RU367121}.
KLMA_30211	-0.5	-1	0	369	0.928645135968255	-36938.5161305061	5.64558132229544e-07	1.20641967704276e-05	0.046796164135305		metabolic		W0T9M1	W0T9M1_KLUMD	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase)	397	NaN	NaN	NaN	NaN
KLMA_30227	-0.5	-1	0	373	0.4	-75418861054.584	1.57004830917874e-14	2.14339238110563e-07	7.32506247115083e-08		metabolic		W0T7C4	W0T7C4_KLUMD	Adenylate cyclase (EC 4.6.1.1) (ATP pyrophosphate-lyase) (Adenylyl cyclase)	1925	NaN	NaN	NaN	FUNCTION: Plays essential roles in regulation of cellular metabolism by catalyzing the synthesis of a second messenger, cAMP. {ECO:0000256|ARBA:ARBA00003896}.
KLMA_30233	-0.5	-1	0	374	0.4	-4146.57765985828	2.85563819110971e-07	7.89993729728819e-06	0.0361476057802378		Secretory		W0T8Z8	W0T8Z8_KLUMD	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	745	NaN	PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|ARBA:ARBA00004922, ECO:0000256|RuleBase:RU367007}.	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	FUNCTION: Transfers mannose from Dol-P-mannose to Ser or Thr residues on proteins. {ECO:0000256|RuleBase:RU367007}.
KLMA_30267	-0.5	-1	0	380	0.63495246475525	-60.0660281384071	5.14907644944756e-05	2.96223145955913e-05	1.7382424431526		metabolic		W0T7G1	W0T7G1_KLUMD	quinol--cytochrome-c reductase (EC 7.1.1.8)	292	NaN	NaN	NaN	NaN
KLMA_30275	-0.5	-1	0	383	0.922075846611061	-1263.88943931887	1.75809647770347e-05	1.65314112256919e-05	1.06348844251794		metabolic		W0T828	W0T828_KLUMD	Low specificity L-threonine aldolase	391	NaN	NaN	NaN	NaN
KLMA_30276	-0.5	-1	0	384	0.4	-713993636.684662	1.65843572260341e-12	0	Inf		metabolic		W0T9S7	W0T9S7_KLUMD	Siderophore iron transporter 1	583	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_30282	-0.5	-1	0	386	0.4	-6541766426.25631	1.81008075744918e-13	3.99172363357721e-07	4.53458436406596e-07		metabolic		W0T7H6	W0T7H6_KLUMD	NAD(+) kinase	514	NaN	NaN	NaN	NaN
KLMA_30312	0	-0.454545454545454	0.190932019316112	393	1.14465674807311	-18.5079781378977	5.49134453559038e-05	0.000131373120145871	0.417996050447232		metabolic		W0T7K6	W0T7K6_KLUMD	Aconitate hydratase, mitochondrial (Aconitase) (EC 4.2.1.-)	780	NaN	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; isocitrate from oxaloacetate: step 2/2. {ECO:0000256|ARBA:ARBA00004717}.	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|ARBA:ARBA00004173, ECO:0000256|RuleBase:RU362107}.	NaN
KLMA_30341	-0.5	-1	0	397	0.4	-1148.01591067277	1.03144263226756e-06	6.42804341434599e-07	1.60459811140293		metabolic		W0T9Z7	W0T9Z7_KLUMD	Terpene cyclase/mutase family member (EC 5.4.99.-)	731	NaN	NaN	NaN	NaN
KLMA_30349	-0.5	-1	0	399	0.4	-5001.02540574179	2.36773952683755e-07	2.26954660292604e-06	0.104326543627036		Secretory		W0TC05	W0TC05_KLUMD	Probable mannosyltransferase MNT2	457	NaN	NaN	NaN	NaN
KLMA_30378	4	1	0	404	32.1578082895916	116.456470225659	1.56845239817095e-05	2.24064704585534e-06	6.99999761708213		Secretory		W0T9E3	W0T9E3_KLUMD	dolichyl-diphosphooligosaccharide--protein glycotransferase (EC 2.4.99.18)	765	NaN	PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|ARBA:ARBA00004922}.	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_30412	-0.5	-1	0	408	0.32281081156038	-11878311.2889135	7.1725620040186e-11	0	Inf		metabolic		W0T7V9	W0T7V9_KLUMD	Diacylglycerol pyrophosphate phosphatase 1	295	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_30430	-0.5	-1	0	413	0.493787242416704	-358007.14744076	4.76741866852212e-09	1.36904743789066e-06	0.0034822888795347		metabolic		W0T8H6	W0T8H6_KLUMD	Sphingolipid C4-hydroxylase SUR2	339	NaN	NaN	NaN	NaN
KLMA_30435	-0.5	-1	0	414	0.67796768263382	-2424.43110881819	1.54527740961665e-06	1.73704978386563e-06	0.889598803655349		metabolic		W0T8I1	W0T8I1_KLUMD	Glutamate 5-kinase	425	NaN	NaN	NaN	NaN
KLMA_30456	-0.5	-1	0	417	0.39596207251784	-713.135961808312	1.62224239221357e-06	4.96045465584835e-06	0.327035020933202		Secretory		W0TAB0	W0TAB0_KLUMD	Protein translocation protein SEC63	673	NaN	NaN	NaN	NaN
KLMA_30485	-0.5	-1	0	422	0.4	-205039718.641373	5.7750398831772e-12	2.26956881815753e-07	2.54455376588468e-05		metabolic		W0T8N7	W0T8N7_KLUMD	O-acyltransferase	601	NaN	NaN	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|PIRNR:PIRNR000439}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|PIRNR:PIRNR000439}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	FUNCTION: Sterol O-acyltransferase that catalyzes the formation of stery esters. {ECO:0000256|ARBA:ARBA00023568}.
KLMA_30491	-0.5	-1	0	423	0.656179714963558	-123995.847029198	2.74793820770309e-08	1.17482464764746e-05	0.00233901988114204		metabolic		W0TAG0	W0TAG0_KLUMD	threonine synthase (EC 4.2.3.1)	510	NaN	PATHWAY: Amino-acid biosynthesis; L-threonine biosynthesis; L-threonine from L-aspartate: step 5/5. {ECO:0000256|ARBA:ARBA00004979}.	NaN	NaN
KLMA_30523	-0.5	-1	0	428	0.4	-111488751.124168	1.06209150326797e-11	4.32865387659565e-07	2.45363000495497e-05		metabolic		W0T9X0	W0T9X0_KLUMD	Riboflavin kinase (EC 2.7.1.26) (Flavin mononucleotide kinase 1)	187	NaN	PATHWAY: Cofactor biosynthesis; FMN biosynthesis; FMN from riboflavin (ATP route): step 1/1. {ECO:0000256|ARBA:ARBA00005201}.	NaN	FUNCTION: Catalyzes the phosphorylation of riboflavin (vitamin B2) to form flavin mononucleotide (FMN) coenzyme. {ECO:0000256|ARBA:ARBA00003572}.
KLMA_30526	-0.5	-1	0	429	0.4	-4098851.14427087	2.88888888888889e-10	6.80573765648214e-06	4.24478437857116e-05		metabolic		W0TAL0	W0TAL0_KLUMD	Porphobilinogen deaminase (EC 2.5.1.61) (Hydroxymethylbilane synthase) (Pre-uroporphyrinogen synthase)	327	NaN	PATHWAY: Porphyrin-containing compound metabolism; protoporphyrin-IX biosynthesis; coproporphyrinogen-III from 5-aminolevulinate: step 2/4. {ECO:0000256|ARBA:ARBA00004735}.	NaN	NaN
KLMA_30527	-0.5	-1	0	430	0.476862985468621	-140.451494155765	1.15143273385384e-05	1.02004181358498e-05	1.12880934734144		metabolic		W0T899	W0T899_KLUMD	Homoaconitase, mitochondrial (EC 4.2.1.36) (Homoaconitate hydratase)	705	NaN	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via AAA pathway; L-alpha-aminoadipate from 2-oxoglutarate: step 3/5. {ECO:0000256|ARBA:ARBA00005106, ECO:0000256|RuleBase:RU362038}.	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|ARBA:ARBA00004173, ECO:0000256|RuleBase:RU362038}.	FUNCTION: Catalyzes the reversible hydration of cis-homoaconitate to (2R,3S)-homoisocitrate, a step in the alpha-aminoadipate pathway for lysine biosynthesis. {ECO:0000256|ARBA:ARBA00003422, ECO:0000256|RuleBase:RU362038}.
KLMA_30530	-0.5	-1	0	431	0.4	-1348522.02646512	8.78081729145559e-10	2.90712705620906e-06	0.000302044496909809		metabolic		W0T8W7	W0T8W7_KLUMD	5-aminolevulinate synthase (EC 2.3.1.37) (5-aminolevulinic acid synthase) (Delta-ALA synthase) (Delta-aminolevulinate synthase)	571	NaN	PATHWAY: Porphyrin-containing compound metabolism; protoporphyrin-IX biosynthesis; 5-aminolevulinate from glycine: step 1/1. {ECO:0000256|ARBA:ARBA00005029, ECO:0000256|RuleBase:RU910713}.	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000256|ARBA:ARBA00004305, ECO:0000256|RuleBase:RU910713}.	FUNCTION: Catalyzes the synthesis of 5-aminolevulinate (ALA) from succinyl-CoA and glycine, the first and rate-limiting step in heme biosynthesis. {ECO:0000256|ARBA:ARBA00003076}.
KLMA_30562	-4.5	-1	0	436	0.650088388138066	-2531.43949560273	1.3056841987755e-06	5.0882280132892e-06	0.2566088224359		metabolic		W0T8C0	W0T8C0_KLUMD	Glucose-6-phosphate 1-epimerase (EC 5.1.3.15)	296	NaN	NaN	NaN	FUNCTION: Catalyzes the interconversion between the alpha and beta anomers from at least three hexose 6-phosphate sugars (Glc6P, Gal6P, and Man6P). {ECO:0000256|PIRNR:PIRNR016020}.
KLMA_30631	-0.5	-1	0	445	0.571431905092661	-11.8255918801922	0.000200496970291894	0.000130112712908474	1.54094835016568		metabolic		W0TAV6	W0TAV6_KLUMD	Ketol-acid reductoisomerase, mitochondrial (EC 1.1.1.86) (Acetohydroxy-acid reductoisomerase) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	401	NaN	PATHWAY: Amino-acid biosynthesis; L-isoleucine biosynthesis; L-isoleucine from 2-oxobutanoate: step 2/4. {ECO:0000256|ARBA:ARBA00004885}.; PATHWAY: Amino-acid biosynthesis; L-valine biosynthesis; L-valine from pyruvate: step 2/4. {ECO:0000256|ARBA:ARBA00004864}.	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|PIRNR:PIRNR000119}.	NaN
KLMA_30634	-4	-1	0	446	0.656797058217621	-90.9382010135394	3.74378464213581e-05	8.61738074738426e-05	0.434445773244057		metabolic		W0TCV6	W0TCV6_KLUMD	Transaldolase (EC 2.2.1.2)	334	NaN	PATHWAY: Carbohydrate degradation; pentose phosphate pathway; D-glyceraldehyde 3-phosphate and beta-D-fructose 6-phosphate from D-ribose 5-phosphate and D-xylulose 5-phosphate (non-oxidative stage): step 2/3. {ECO:0000256|ARBA:ARBA00004857, ECO:0000256|RuleBase:RU000501}.	NaN	FUNCTION: Catalyzes the rate-limiting step of the non-oxidative phase in the pentose phosphate pathway. Catalyzes the reversible conversion of sedheptulose-7-phosphate and D-glyceraldehyde 3-phosphate into erythrose-4-phosphate and beta-D-fructose 6-phosphate. {ECO:0000256|RuleBase:RU000501}.
KLMA_30650	-0.5	-1	0	450	0.4	-4114.73181799363	2.87773931611111e-07	1.85348996419028e-06	0.155260582560979		metabolic		W0T966	W0T966_KLUMD	phosphoribosylglycinamide formyltransferase 1 (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase)	215	NaN	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide from N(1)-(5-phospho-D-ribosyl)glycinamide (10-formyl THF route): step 1/1. {ECO:0000256|ARBA:ARBA00005054}.	NaN	NaN
KLMA_30671	-0.5	-1	0	452	0.4	-36.6118411286597	3.23423383333333e-05	5.14864559332797e-06	6.28171773470777		metabolic		W0TAZ1	W0TAZ1_KLUMD	Sterol 24-C-methyltransferase (EC 2.1.1.41) (Delta(24)-sterol C-methyltransferase)	375	NaN	PATHWAY: Steroid metabolism; ergosterol biosynthesis; ergosterol from zymosterol: step 1/5. {ECO:0000256|ARBA:ARBA00005004, ECO:0000256|RuleBase:RU362025}.	NaN	FUNCTION: Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol. {ECO:0000256|RuleBase:RU362025}.
KLMA_30679	-0.5	-1	0	454	0.4	-344863.586290293	3.43356793776604e-09	7.87678826908335e-07	0.00435909639877322		metabolic		W0TCZ9	W0TCZ9_KLUMD	Protein SSM1	291	NaN	NaN	NaN	NaN
KLMA_30687	-0.5	-1	0	455	0.4	-193.312703759494	6.12537370675106e-06	0.000236491699401888	0.0259010093049471		metabolic		W0T8N1	W0T8N1_KLUMD	Adenosylhomocysteinase (EC 3.13.2.1)	449	NaN	PATHWAY: Amino-acid biosynthesis; L-homocysteine biosynthesis; L-homocysteine from S-adenosyl-L-homocysteine: step 1/1. {ECO:0000256|RuleBase:RU000548}.	NaN	NaN
KLMA_30697	-0.5	-1	0	457	0.4	-261.981916826122	4.51982551748127e-06	1.96085525067564e-05	0.230502762298436		metabolic		W0T8P1	W0T8P1_KLUMD	Bifunctional purine biosynthetic protein ADE5	793	NaN	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole from N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide: step 2/2. {ECO:0000256|ARBA:ARBA00004686}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(1)-(5-phospho-D-ribosyl)glycinamide from 5-phospho-alpha-D-ribose 1-diphosphate: step 2/2. {ECO:0000256|ARBA:ARBA00005174}.	NaN	FUNCTION: Catalyzes the second and fifth step in the 'de novo' purine biosynthesis pathway; contains phosphoribosylamine--glycine ligase (GARS) and phosphoribosylformylglycinamidine cyclo-ligase (AIRS) activities. {ECO:0000256|ARBA:ARBA00029388}.
KLMA_40016	-0.5	-1	0	468	0.476862985468621	-15916.1202597964	1.01607958001002e-07	1.79772092379884e-05	0.00565204290921252		metabolic		W0T9F4	W0T9F4_KLUMD	Saccharopine dehydrogenase [NADP	445	NaN	NaN	NaN	NaN
KLMA_40019	-0.5	-1	0	470	0.4	-478690889.045504	2.47364756649212e-12	1.15938210166491e-06	2.13359130086611e-06		metabolic		W0TAH8	W0TAH8_KLUMD	Uncharacterized transporter YLL055W	561	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_40026	-0.5	-1	0	471	0.4	-68.3796540464507	1.73167379873696e-05	1.81214823356778e-06	9.55591693140696		metabolic		W0T9G1	W0T9G1_KLUMD	Sterol-4-alpha-carboxylate 3-dehydrogenase	351	NaN	NaN	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004406}.	NaN
KLMA_40044	-0.5	-1	0	472	0.493787242416704	-184209.494208892	9.26537454273647e-09	7.4760033012054e-07	0.012393486425083		metabolic		W0TAK3	W0TAK3_KLUMD	ethanolamine-phosphate cytidylyltransferase (EC 2.7.7.14) (CTP:phosphoethanolamine cytidylyltransferase)	332	NaN	PATHWAY: Lipid metabolism. {ECO:0000256|ARBA:ARBA00005189}.; PATHWAY: Phospholipid metabolism; phosphatidylethanolamine biosynthesis; phosphatidylethanolamine from ethanolamine: step 2/3. {ECO:0000256|ARBA:ARBA00024191}.	NaN	NaN
KLMA_40046	-0.5	-1	0	473	0.4	-441856153.3524	2.67985982271697e-12	1.88276630505539e-06	1.42336296093748e-06		metabolic		W0T9I4	W0T9I4_KLUMD	Nicotinamide-nucleotide adenylyltransferase 1	476	NaN	PATHWAY: Cofactor biosynthesis; NAD(+) biosynthesis; NAD(+) from nicotinamide D-ribonucleotide: step 1/1. {ECO:0000256|ARBA:ARBA00004658}.; PATHWAY: Cofactor biosynthesis; NAD(+) biosynthesis; deamido-NAD(+) from nicotinate D-ribonucleotide: step 1/1. {ECO:0000256|ARBA:ARBA00005019}.	NaN	NaN
KLMA_40055	-4	-1	0	476	0.567004965129933	-939820.93021411	2.47511091269118e-09	9.75587355196874e-06	0.000253704693844838		metabolic		W0TD84	W0TD84_KLUMD	Malate dehydrogenase (EC 1.1.1.37)	338	NaN	NaN	NaN	NaN
KLMA_40081	-0.5	-1	0	478	0.505674837071102	-84.7506110508615	2.14476930585113e-05	1.73771601196187e-05	1.23424615477283		metabolic		W0T9L0	W0T9L0_KLUMD	Bifunctional purine biosynthesis protein ADE17	590	NaN	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide from 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide (10-formyl THF route): step 1/1. {ECO:0000256|ARBA:ARBA00004954}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; IMP from 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide: step 1/1. {ECO:0000256|ARBA:ARBA00004844}.	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000256|ARBA:ARBA00004514}.	NaN
KLMA_40083	-4	-1	0	479	0.601525973272326	-5242.74465113999	5.12652555378874e-07	2.08405156780077e-05	0.024598842144768		metabolic		W0T8Z5	W0T8Z5_KLUMD	Aspartate aminotransferase	470	NaN	NaN	NaN	NaN
KLMA_40090	-0.5	-1	0	482	0.4	-156678332.197936	7.55760248515691e-12	2.78890508469504e-06	2.70988156844474e-06		metabolic		W0TDB2	W0TDB2_KLUMD	Acyl-protein thioesterase 1 (EC 3.1.2.22) (Palmitoyl-protein hydrolase)	228	NaN	NaN	NaN	FUNCTION: Hydrolyzes fatty acids from S-acylated cysteine residues in proteins with a strong preference for palmitoylated G-alpha proteins over other acyl substrates. Mediates the deacylation of G-alpha proteins such as GPA1 in vivo, but has weak or no activity toward palmitoylated Ras proteins. Has weak lysophospholipase activity in vitro; however such activity may not exist in vivo. {ECO:0000256|ARBA:ARBA00029392}.
KLMA_40115	-0.5	-1	0	490	0.4	-278721.877810419	4.2483660130719e-09	7.94614825505122e-06	0.00053464469535555		metabolic		W0TDD9	W0TDD9_KLUMD	coproporphyrinogen oxidase (EC 1.3.3.3)	323	NaN	PATHWAY: Porphyrin-containing compound metabolism; protoporphyrin-IX biosynthesis; protoporphyrinogen-IX from coproporphyrinogen-III (O2 route): step 1/1. {ECO:0000256|ARBA:ARBA00005168}.	NaN	NaN
KLMA_40125	-4	-1	0	494	0.462559881132841	-7538.38251494846	2.02611628583736e-07	0.000111076766516862	0.00182406847927984		metabolic		W0TDE9	W0TDE9_KLUMD	Triosephosphate isomerase (EC 5.3.1.1)	248	NaN	PATHWAY: Carbohydrate biosynthesis; gluconeogenesis. {ECO:0000256|ARBA:ARBA00004742, ECO:0000256|RuleBase:RU363013}.; PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate from glycerone phosphate: step 1/1. {ECO:0000256|ARBA:ARBA00004680, ECO:0000256|RuleBase:RU363013}.	NaN	NaN
KLMA_40161	-0.5	-1	0	502	0.792098061741736	-3043.20029483264	2.20546109529418e-06	5.52893669656345e-06	0.398894256949081		metabolic		W0T9T0	W0T9T0_KLUMD	Pentafunctional AROM polypeptide [Includes: 3-dehydroquinate synthase (DHQS) (EC 4.2.3.4); 3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS); Shikimate kinase (SK) (EC 2.7.1.71); 3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10); Shikimate dehydrogenase (EC 1.1.1.25)]	1580	NaN	PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 2/7. {ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.; PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 3/7. {ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.; PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 4/7. {ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.; PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 5/7. {ECO:0000256|ARBA:ARBA00004842, ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.; PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 6/7. {ECO:0000256|ARBA:ARBA00004811, ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.	FUNCTION: The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis. {ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.
KLMA_40163	-0.5	-1	0	503	0.4	-205.589569414782	5.7595944977169e-06	1.2700510310961e-06	4.53493155526683		metabolic		W0T980	W0T980_KLUMD	3beta-hydroxysteroid 3-dehydrogenase (EC 1.1.1.270)	346	NaN	PATHWAY: Steroid biosynthesis; zymosterol biosynthesis; zymosterol from lanosterol: step 5/6. {ECO:0000256|ARBA:ARBA00023589}.	NaN	NaN
KLMA_40178	-0.5	-1	0	505	0.4	-4918621.37312504	2.40740740740741e-10	2.10527129881396e-05	1.14351409662197e-05		metabolic		W0T997	W0T997_KLUMD	Ferrochelatase (EC 4.98.1.1)	385	NaN	PATHWAY: Porphyrin-containing compound metabolism; protoheme biosynthesis; protoheme from protoporphyrin-IX: step 1/1. {ECO:0000256|ARBA:ARBA00004943, ECO:0000256|RuleBase:RU000607}.	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU000607}.	FUNCTION: Catalyzes the ferrous insertion into protoporphyrin IX. {ECO:0000256|RuleBase:RU000607}.
KLMA_40191	-0.5	-1	0	507	0.665354067806456	-572.764452987093	6.1977823395097e-06	8.84110841999432e-06	0.701018700946288		metabolic		W0T9W1	W0T9W1_KLUMD	glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase)	804	NaN	NaN	NaN	NaN
KLMA_40218	-4	-1	0	511	0.579871938724072	-511.840552539468	4.79232795501599e-06	1.91039906666886e-05	0.250854810318365		metabolic		W0T9E0	W0T9E0_KLUMD	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	329	NaN	PATHWAY: Carbohydrate degradation; glycolysis; pyruvate from D-glyceraldehyde 3-phosphate: step 1/5. {ECO:0000256|ARBA:ARBA00004869, ECO:0000256|RuleBase:RU361160}.	NaN	NaN
KLMA_40220	-4.5	-1	0	512	0.659641521053046	-1780.26922235149	1.93642616534101e-06	6.80550293700566e-05	0.0284538289567327		metabolic		W0TDP8	W0TDP8_KLUMD	alcohol dehydrogenase (EC 1.1.1.1)	348	NaN	NaN	NaN	NaN
KLMA_40257	-0.5	-1	0	518	0.4	-4146.57765985828	2.85563819110971e-07	2.73101472269393e-07	1.0456326607763		Secretory		W0TBT3	W0TBT3_KLUMD	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	758	NaN	PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|ARBA:ARBA00004922, ECO:0000256|RuleBase:RU367007}.	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	FUNCTION: Transfers mannose from Dol-P-mannose to Ser or Thr residues on proteins. {ECO:0000256|RuleBase:RU367007}.
