protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry Name	Protein names	Length	Mass spectrometry	Pathway	Subcellular location [CC]	Function [CC]
KLMA_30070	-0.5	-1	0	341	0.84485580250538	-2165.50047296991	6.13203749705131e-06	5.26151724048069e-05	0.116545042366735		metabolic		W0T7J3	W0T7J3_KLUMD	Adenylyl-sulfate kinase (EC 2.7.1.25)	200	NaN	PATHWAY: Sulfur metabolism; hydrogen sulfide biosynthesis; sulfite from sulfate: step 2/3. {ECO:0000256|RuleBase:RU004347}.	NaN	FUNCTION: Catalyzes the synthesis of activated sulfate. {ECO:0000256|RuleBase:RU004347}.
KLMA_30071	4.5	1	0	342	50.9112938940065	93.8800459433306	2.71516038105228e-05	6.07587526004527e-06	4.4687559649341		Secretory		W0T9A1	W0T9A1_KLUMD	Vacuolar protein sorting-associated protein 1	684	NaN	NaN	NaN	NaN
KLMA_30075	-0.5	-1	0	344	0.457415994927042	-532.147780324852	3.96371463847342e-06	2.86128351229336e-05	0.138529251695734		metabolic		W0T7J6	W0T7J6_KLUMD	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	482	NaN	PATHWAY: Purine metabolism; AMP biosynthesis via de novo pathway; AMP from IMP: step 2/2. {ECO:0000256|RuleBase:RU361172}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide from 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate: step 2/2. {ECO:0000256|RuleBase:RU361172}.	NaN	NaN
KLMA_30088	-0.5	-1	0	346	0.56917401833002	-1868.04883312773	1.69869370343825e-06	3.35090723835755e-06	0.506935460341441		metabolic		W0T8L9	W0T8L9_KLUMD	Long-chain-fatty-acid--CoA ligase 1	701	NaN	NaN	NaN	NaN
KLMA_30093	-0.5	-1	0	348	0.4	-323764419.357509	5.15479042604739e-12	6.89424140251621e-06	7.47695087115174e-07		metabolic		W0T8M5	W0T8M5_KLUMD	Mitochondrial oxaloacetate transport protein	319	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Mitochondrion inner membrane {ECO:0000256|ARBA:ARBA00004448}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004448}.	NaN
KLMA_30099	-0.5	-1	0	349	0.704704763879882	-50.4823434153287	0.000117412754550171	1.19322036797228e-05	9.83998913375056		metabolic		W0TBD3	W0TBD3_KLUMD	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent) (EC 5.4.2.2)	566	NaN	NaN	NaN	NaN
KLMA_30105	-0.5	-1	0	350	0.808043379310721	-26813.2512563884	3.80160088040633e-07	1.849455798422e-05	0.0205552405396763		metabolic		W0T7M0	W0T7M0_KLUMD	Acetolactate synthase (EC 2.2.1.6)	700	NaN	PATHWAY: Amino-acid biosynthesis; L-isoleucine biosynthesis; L-isoleucine from 2-oxobutanoate: step 1/4. {ECO:0000256|ARBA:ARBA00004974, ECO:0000256|RuleBase:RU003591}.; PATHWAY: Amino-acid biosynthesis; L-valine biosynthesis; L-valine from pyruvate: step 1/4. {ECO:0000256|ARBA:ARBA00005025, ECO:0000256|RuleBase:RU003591}.	NaN	NaN
KLMA_30124	-4	-1	0	353	0.4	-40809.8370357927	4.08954764444444e-08	5.65300661457394e-06	0.00723428773973347		metabolic		W0TBF6	W0TBF6_KLUMD	Succinate dehydrogenase [ubiquinone] cytochrome b subunit	181	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_30148	-0.5	-1	0	355	0.79234289300943	-6795.91635766254	1.37180600534399e-06	4.43520080249939e-06	0.309299638602817		metabolic		W0T8S2	W0T8S2_KLUMD	Acetolactate synthase small subunit	295	NaN	PATHWAY: Amino-acid biosynthesis; L-isoleucine biosynthesis; L-isoleucine from 2-oxobutanoate: step 1/4. {ECO:0000256|ARBA:ARBA00004974}.; PATHWAY: Amino-acid biosynthesis; L-valine biosynthesis; L-valine from pyruvate: step 1/4. {ECO:0000256|ARBA:ARBA00005025}.	NaN	NaN
KLMA_30149	-0.5	-1	0	356	0.781464935360828	-11419.2997012944	7.67897348529716e-07	9.54794857715505e-05	0.00804253753907965		metabolic		W0TBI1	W0TBI1_KLUMD	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	415	NaN	NaN	NaN	NaN
KLMA_30154	-0.5	-1	0	358	0.4	-235474275607.43	7.08755860865773e-15	2.29145474730184e-06	3.09303887279608e-09		metabolic		W0TBI3	W0TBI3_KLUMD	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (Gamma-glutamylcysteine synthetase)	668	NaN	PATHWAY: Sulfur metabolism; glutathione biosynthesis; glutathione from L-cysteine and L-glutamate: step 1/2. {ECO:0000256|ARBA:ARBA00005006, ECO:0000256|RuleBase:RU367135}.	NaN	NaN
KLMA_30168	-0.5	-1	0	362	0.696581012934922	-142870.485370702	3.99829741583171e-08	1.28809971657567e-05	0.00310402786708231		metabolic		W0T8T9	W0T8T9_KLUMD	ornithine carbamoyltransferase (EC 2.1.3.3)	340	NaN	NaN	NaN	NaN
KLMA_30196	-0.5	-1	0	364	0.713220544120538	-10638.688114879	5.86993922914425e-07	9.21032957399508e-06	0.0637321301261329		metabolic		W0T9L1	W0T9L1_KLUMD	methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase)	579	NaN	NaN	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}.	NaN
KLMA_30199	-0.5	-1	0	365	0.4	-4923.57876793687	3.38968422739018e-07	7.01304928977449e-06	0.0483339569897588		metabolic		W0TBL9	W0TBL9_KLUMD	Ribonucleoside-diphosphate reductase small chain 1	405	NaN	NaN	NaN	NaN
KLMA_30204	-0.5	-1	0	367	0.4	-340.971851867593	4.89464957314707e-06	5.28095418093008e-06	0.926849468003722		metabolic		W0TBM3	W0TBM3_KLUMD	Squalene monooxygenase (EC 1.14.14.17)	500	NaN	NaN	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|RuleBase:RU367121}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU367121}. Microsome membrane {ECO:0000256|ARBA:ARBA00004154}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004154}.	FUNCTION: Catalyzes the stereospecific oxidation of squalene to (S)-2,3-epoxysqualene, and is considered to be a rate-limiting enzyme in steroid biosynthesis. {ECO:0000256|RuleBase:RU367121}.
KLMA_30211	0	-0.478787878787879	0.166058037179348	369	0.978152201847748	-37225.8129929265	5.95663931579396e-07	1.20641967704276e-05	0.0493745205681261		metabolic		W0T9M1	W0T9M1_KLUMD	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase)	397	NaN	NaN	NaN	NaN
KLMA_30227	-0.5	-1	0	373	0.4	-106298495367.436	1.57004830917874e-14	2.14339238110563e-07	7.32506247115083e-08		metabolic		W0T7C4	W0T7C4_KLUMD	Adenylate cyclase (EC 4.6.1.1) (ATP pyrophosphate-lyase) (Adenylyl cyclase)	1925	NaN	NaN	NaN	FUNCTION: Plays essential roles in regulation of cellular metabolism by catalyzing the synthesis of a second messenger, cAMP. {ECO:0000256|ARBA:ARBA00003896}.
KLMA_30233	-0.5	-1	0	374	0.4	-5844.35988562797	2.85563819110971e-07	7.89993729728819e-06	0.0361476057802378		Secretory		W0T8Z8	W0T8Z8_KLUMD	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	745	NaN	PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|ARBA:ARBA00004922, ECO:0000256|RuleBase:RU367007}.	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	FUNCTION: Transfers mannose from Dol-P-mannose to Ser or Thr residues on proteins. {ECO:0000256|RuleBase:RU367007}.
KLMA_30267	-0.5	-1	0	380	0.718962835644312	-108.71975045806	5.84232517455249e-05	2.96223145955913e-05	1.97227166557133		metabolic		W0T7G1	W0T7G1_KLUMD	quinol--cytochrome-c reductase (EC 7.1.1.8)	292	NaN	NaN	NaN	NaN
KLMA_30275	0	0.987878787878788	0	383	1.22413705754362	560.73550883823	2.35155911043127e-05	1.65314112256919e-05	1.42247935056909		metabolic		W0T828	W0T828_KLUMD	Low specificity L-threonine aldolase	391	NaN	NaN	NaN	NaN
KLMA_30276	-0.5	-1	0	384	0.4	-1006332477.31723	1.65843572260341e-12	0	Inf		metabolic		W0T9S7	W0T9S7_KLUMD	Siderophore iron transporter 1	583	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_30282	-0.5	-1	0	386	0.4	-9220239054.6972	1.81008075744918e-13	3.99172363357721e-07	4.53458436406596e-07		metabolic		W0T7H6	W0T7H6_KLUMD	NAD(+) kinase	514	NaN	NaN	NaN	NaN
KLMA_30312	0	-0.454545454545454	0.190932019316112	393	1.56292987072166	7.42549087012772	7.53130091827222e-05	0.000131373120145871	0.573275637353347		metabolic		W0T7K6	W0T7K6_KLUMD	Aconitate hydratase, mitochondrial (Aconitase) (EC 4.2.1.-)	780	NaN	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; isocitrate from oxaloacetate: step 2/2. {ECO:0000256|ARBA:ARBA00004717}.	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|ARBA:ARBA00004173, ECO:0000256|RuleBase:RU362107}.	NaN
KLMA_30341	-0.5	-1	0	397	0.4	-1618.06161291765	1.03144263226756e-06	6.42804341434599e-07	1.60459811140293		metabolic		W0T9Z7	W0T9Z7_KLUMD	Terpene cyclase/mutase family member (EC 5.4.99.-)	731	NaN	NaN	NaN	NaN
KLMA_30349	-0.5	-1	0	399	0.4	-7048.65425559704	2.36773952683755e-07	2.26954660292604e-06	0.104326543627036		Secretory		W0TC05	W0TC05_KLUMD	Probable mannosyltransferase MNT2	457	NaN	NaN	NaN	NaN
KLMA_30378	4	1	0	404	29.7865876326039	174.771019170121	1.47941304907301e-05	2.24064704585534e-06	6.6026153106513		Secretory		W0T9E3	W0T9E3_KLUMD	dolichyl-diphosphooligosaccharide--protein glycotransferase (EC 2.4.99.18)	765	NaN	PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|ARBA:ARBA00004922}.	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_30412	-0.5	-1	0	408	0.260069348876527	-15399566.8561044	5.76548689742507e-11	0	Inf		metabolic		W0T7V9	W0T7V9_KLUMD	Diacylglycerol pyrophosphate phosphatase 1	295	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_30430	-0.5	-1	0	413	0.56917401833002	-575874.364419375	5.51030395969902e-09	1.36904743789066e-06	0.00402491820750123		metabolic		W0T8H6	W0T8H6_KLUMD	Sphingolipid C4-hydroxylase SUR2	339	NaN	NaN	NaN	NaN
KLMA_30435	-0.5	-1	0	414	0.913125685812898	-10646.6091033319	2.09210617473134e-06	1.73704978386563e-06	1.20440196600213		metabolic		W0T8I1	W0T8I1_KLUMD	Glutamate 5-kinase	425	NaN	NaN	NaN	NaN
KLMA_30456	-0.5	-1	0	417	0.273594817675526	-852.411629144456	1.11483384721146e-06	4.96045465584835e-06	0.224744287481204		Secretory		W0TAB0	W0TAB0_KLUMD	Protein translocation protein SEC63	673	NaN	NaN	NaN	NaN
KLMA_30485	-0.5	-1	0	422	0.4	-288991550.354575	5.7750398831772e-12	2.26956881815753e-07	2.54455376588468e-05		metabolic		W0T8N7	W0T8N7_KLUMD	O-acyltransferase	601	NaN	NaN	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|PIRNR:PIRNR000439}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|PIRNR:PIRNR000439}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	FUNCTION: Sterol O-acyltransferase that catalyzes the formation of stery esters. {ECO:0000256|ARBA:ARBA00023568}.
KLMA_30491	-0.5	-1	0	423	0.894101774244126	-511909.672911812	3.76468578171493e-08	1.17482464764746e-05	0.00320446612118121		metabolic		W0TAG0	W0TAG0_KLUMD	threonine synthase (EC 4.2.3.1)	510	NaN	PATHWAY: Amino-acid biosynthesis; L-threonine biosynthesis; L-threonine from L-aspartate: step 5/5. {ECO:0000256|ARBA:ARBA00004979}.	NaN	NaN
KLMA_30523	-0.5	-1	0	428	0.4	-157136906.195341	1.06209150326797e-11	4.32865387659565e-07	2.45363000495497e-05		metabolic		W0T9X0	W0T9X0_KLUMD	Riboflavin kinase (EC 2.7.1.26) (Flavin mononucleotide kinase 1)	187	NaN	PATHWAY: Cofactor biosynthesis; FMN biosynthesis; FMN from riboflavin (ATP route): step 1/1. {ECO:0000256|ARBA:ARBA00005201}.	NaN	FUNCTION: Catalyzes the phosphorylation of riboflavin (vitamin B2) to form flavin mononucleotide (FMN) coenzyme. {ECO:0000256|ARBA:ARBA00003572}.
KLMA_30526	-0.5	-1	0	429	0.4	-5777092.13953458	2.88888888888889e-10	6.80573765648214e-06	4.24478437857116e-05		metabolic		W0TAL0	W0TAL0_KLUMD	Porphobilinogen deaminase (EC 2.5.1.61) (Hydroxymethylbilane synthase) (Pre-uroporphyrinogen synthase)	327	NaN	PATHWAY: Porphyrin-containing compound metabolism; protoporphyrin-IX biosynthesis; coproporphyrinogen-III from 5-aminolevulinate: step 2/4. {ECO:0000256|ARBA:ARBA00004735}.	NaN	NaN
KLMA_30527	-0.5	-1	0	430	0.744963166168495	-398.123995251158	1.80851664806593e-05	1.02004181358498e-05	1.77298285617313		metabolic		W0T899	W0T899_KLUMD	Homoaconitase, mitochondrial (EC 4.2.1.36) (Homoaconitate hydratase)	705	NaN	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via AAA pathway; L-alpha-aminoadipate from 2-oxoglutarate: step 3/5. {ECO:0000256|ARBA:ARBA00005106, ECO:0000256|RuleBase:RU362038}.	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|ARBA:ARBA00004173, ECO:0000256|RuleBase:RU362038}.	FUNCTION: Catalyzes the reversible hydration of cis-homoaconitate to (2R,3S)-homoisocitrate, a step in the alpha-aminoadipate pathway for lysine biosynthesis. {ECO:0000256|ARBA:ARBA00003422, ECO:0000256|RuleBase:RU362038}.
KLMA_30530	-0.5	-1	0	431	0.4	-1900663.31390688	8.78081729145559e-10	2.90712705620906e-06	0.000302044496909809		metabolic		W0T8W7	W0T8W7_KLUMD	5-aminolevulinate synthase (EC 2.3.1.37) (5-aminolevulinic acid synthase) (Delta-ALA synthase) (Delta-aminolevulinate synthase)	571	NaN	PATHWAY: Porphyrin-containing compound metabolism; protoporphyrin-IX biosynthesis; 5-aminolevulinate from glycine: step 1/1. {ECO:0000256|ARBA:ARBA00005029, ECO:0000256|RuleBase:RU910713}.	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000256|ARBA:ARBA00004305, ECO:0000256|RuleBase:RU910713}.	FUNCTION: Catalyzes the synthesis of 5-aminolevulinate (ALA) from succinyl-CoA and glycine, the first and rate-limiting step in heme biosynthesis. {ECO:0000256|ARBA:ARBA00003076}.
KLMA_30562	-4.5	-1	0	436	0.733217473486069	-4620.47279077027	1.47570745493274e-06	5.0882280132892e-06	0.290023845448466		metabolic		W0T8C0	W0T8C0_KLUMD	Glucose-6-phosphate 1-epimerase (EC 5.1.3.15)	296	NaN	NaN	NaN	FUNCTION: Catalyzes the interconversion between the alpha and beta anomers from at least three hexose 6-phosphate sugars (Glc6P, Gal6P, and Man6P). {ECO:0000256|PIRNR:PIRNR016020}.
KLMA_30631	-0.5	-1	0	445	0.791859719981778	-33.3041647563657	0.000279172333942837	0.000130112712908474	2.14561919202482		metabolic		W0TAV6	W0TAV6_KLUMD	Ketol-acid reductoisomerase, mitochondrial (EC 1.1.1.86) (Acetohydroxy-acid reductoisomerase) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	401	NaN	PATHWAY: Amino-acid biosynthesis; L-isoleucine biosynthesis; L-isoleucine from 2-oxobutanoate: step 2/4. {ECO:0000256|ARBA:ARBA00004885}.; PATHWAY: Amino-acid biosynthesis; L-valine biosynthesis; L-valine from pyruvate: step 2/4. {ECO:0000256|ARBA:ARBA00004864}.	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|PIRNR:PIRNR000119}.	NaN
KLMA_30634	-4	-1	0	446	0.74071692852374	-167.371417639358	4.23099729233416e-05	8.61738074738426e-05	0.490984141975907		metabolic		W0TCV6	W0TCV6_KLUMD	Transaldolase (EC 2.2.1.2)	334	NaN	PATHWAY: Carbohydrate degradation; pentose phosphate pathway; D-glyceraldehyde 3-phosphate and beta-D-fructose 6-phosphate from D-ribose 5-phosphate and D-xylulose 5-phosphate (non-oxidative stage): step 2/3. {ECO:0000256|ARBA:ARBA00004857, ECO:0000256|RuleBase:RU000501}.	NaN	FUNCTION: Catalyzes the rate-limiting step of the non-oxidative phase in the pentose phosphate pathway. Catalyzes the reversible conversion of sedheptulose-7-phosphate and D-glyceraldehyde 3-phosphate into erythrose-4-phosphate and beta-D-fructose 6-phosphate. {ECO:0000256|RuleBase:RU000501}.
KLMA_30650	-0.5	-1	0	450	0.4	-5799.47502491028	2.87773931611111e-07	1.85348996419028e-06	0.155260582560979		metabolic		W0T966	W0T966_KLUMD	phosphoribosylglycinamide formyltransferase 1 (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase)	215	NaN	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide from N(1)-(5-phospho-D-ribosyl)glycinamide (10-formyl THF route): step 1/1. {ECO:0000256|ARBA:ARBA00005054}.	NaN	NaN
KLMA_30671	-0.5	-1	0	452	0.4	-51.6022593047579	3.23423383333333e-05	5.14864559332797e-06	6.28171773470777		metabolic		W0TAZ1	W0TAZ1_KLUMD	Sterol 24-C-methyltransferase (EC 2.1.1.41) (Delta(24)-sterol C-methyltransferase)	375	NaN	PATHWAY: Steroid metabolism; ergosterol biosynthesis; ergosterol from zymosterol: step 1/5. {ECO:0000256|ARBA:ARBA00005004, ECO:0000256|RuleBase:RU362025}.	NaN	FUNCTION: Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol. {ECO:0000256|RuleBase:RU362025}.
KLMA_30679	-0.5	-1	0	454	0.4	-486065.154221102	3.43356793776604e-09	7.87678826908335e-07	0.00435909639877322		metabolic		W0TCZ9	W0TCZ9_KLUMD	Protein SSM1	291	NaN	NaN	NaN	NaN
KLMA_30687	-0.5	-1	0	455	0.4	-272.463005377038	6.12537370675106e-06	0.000236491699401888	0.0259010093049471		metabolic		W0T8N1	W0T8N1_KLUMD	Adenosylhomocysteinase (EC 3.13.2.1)	449	NaN	PATHWAY: Amino-acid biosynthesis; L-homocysteine biosynthesis; L-homocysteine from S-adenosyl-L-homocysteine: step 1/1. {ECO:0000256|RuleBase:RU000548}.	NaN	NaN
KLMA_30697	-0.5	-1	0	457	0.4	-369.248264727023	4.51982551748127e-06	1.96085525067564e-05	0.230502762298436		metabolic		W0T8P1	W0T8P1_KLUMD	Bifunctional purine biosynthetic protein ADE5	793	NaN	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole from N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide: step 2/2. {ECO:0000256|ARBA:ARBA00004686}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(1)-(5-phospho-D-ribosyl)glycinamide from 5-phospho-alpha-D-ribose 1-diphosphate: step 2/2. {ECO:0000256|ARBA:ARBA00005174}.	NaN	FUNCTION: Catalyzes the second and fifth step in the 'de novo' purine biosynthesis pathway; contains phosphoribosylamine--glycine ligase (GARS) and phosphoribosylformylglycinamidine cyclo-ligase (AIRS) activities. {ECO:0000256|ARBA:ARBA00029388}.
KLMA_40016	-0.5	-1	0	468	0.744963166168494	-45115.8560100512	1.59592200410833e-07	1.79772092379884e-05	0.00887747359993963		metabolic		W0T9F4	W0T9F4_KLUMD	Saccharopine dehydrogenase [NADP	445	NaN	NaN	NaN	NaN
KLMA_40019	-0.5	-1	0	470	0.4	-674686948.86297	2.47364756649212e-12	1.15938210166491e-06	2.13359130086611e-06		metabolic		W0TAH8	W0TAH8_KLUMD	Uncharacterized transporter YLL055W	561	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_40026	-0.5	-1	0	471	0.4	-96.3771427630402	1.73167379873696e-05	1.81214823356778e-06	9.55591693140696		metabolic		W0T9G1	W0T9G1_KLUMD	Sterol-4-alpha-carboxylate 3-dehydrogenase	351	NaN	NaN	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004406}.	NaN
KLMA_40044	-0.5	-1	0	472	0.56917401833002	-296311.19422026	1.07091559564585e-08	7.4760033012054e-07	0.0143247073670123		metabolic		W0TAK3	W0TAK3_KLUMD	ethanolamine-phosphate cytidylyltransferase (EC 2.7.7.14) (CTP:phosphoethanolamine cytidylyltransferase)	332	NaN	PATHWAY: Lipid metabolism. {ECO:0000256|ARBA:ARBA00005189}.; PATHWAY: Phospholipid metabolism; phosphatidylethanolamine biosynthesis; phosphatidylethanolamine from ethanolamine: step 2/3. {ECO:0000256|ARBA:ARBA00024191}.	NaN	NaN
KLMA_40046	-0.5	-1	0	473	0.4	-622770532.641828	2.67985982271697e-12	1.88276630505539e-06	1.42336296093748e-06		metabolic		W0T9I4	W0T9I4_KLUMD	Nicotinamide-nucleotide adenylyltransferase 1	476	NaN	PATHWAY: Cofactor biosynthesis; NAD(+) biosynthesis; NAD(+) from nicotinamide D-ribonucleotide: step 1/1. {ECO:0000256|ARBA:ARBA00004658}.; PATHWAY: Cofactor biosynthesis; NAD(+) biosynthesis; deamido-NAD(+) from nicotinate D-ribonucleotide: step 1/1. {ECO:0000256|ARBA:ARBA00005019}.	NaN	NaN
KLMA_40055	-4	-1	0	476	0.735698559526879	-2134001.72968164	3.22314075823303e-09	9.75587355196874e-06	0.000330379513537524		metabolic		W0TD84	W0TD84_KLUMD	Malate dehydrogenase (EC 1.1.1.37)	338	NaN	NaN	NaN	NaN
KLMA_40081	-0.5	-1	0	478	0.477845275867847	-112.982907391083	2.02605738872572e-05	1.73771601196187e-05	1.16593124237735		metabolic		W0T9L0	W0T9L0_KLUMD	Bifunctional purine biosynthesis protein ADE17	590	NaN	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide from 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide (10-formyl THF route): step 1/1. {ECO:0000256|ARBA:ARBA00004954}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; IMP from 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide: step 1/1. {ECO:0000256|ARBA:ARBA00004844}.	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000256|ARBA:ARBA00004514}.	NaN
KLMA_40083	-4	-1	0	479	0.741719365907724	-11206.0653693469	6.34218614599927e-07	2.08405156780077e-05	0.0304320019906799		metabolic		W0T8Z5	W0T8Z5_KLUMD	Aspartate aminotransferase	470	NaN	NaN	NaN	NaN
KLMA_40090	-0.5	-1	0	482	0.4	-220828990.738354	7.55760248515691e-12	2.78890508469504e-06	2.70988156844474e-06		metabolic		W0TDB2	W0TDB2_KLUMD	Acyl-protein thioesterase 1 (EC 3.1.2.22) (Palmitoyl-protein hydrolase)	228	NaN	NaN	NaN	FUNCTION: Hydrolyzes fatty acids from S-acylated cysteine residues in proteins with a strong preference for palmitoylated G-alpha proteins over other acyl substrates. Mediates the deacylation of G-alpha proteins such as GPA1 in vivo, but has weak or no activity toward palmitoylated Ras proteins. Has weak lysophospholipase activity in vitro; however such activity may not exist in vivo. {ECO:0000256|ARBA:ARBA00029392}.
KLMA_40115	-0.5	-1	0	490	0.4	-392842.265488352	4.2483660130719e-09	7.94614825505122e-06	0.00053464469535555		metabolic		W0TDD9	W0TDD9_KLUMD	coproporphyrinogen oxidase (EC 1.3.3.3)	323	NaN	PATHWAY: Porphyrin-containing compound metabolism; protoporphyrin-IX biosynthesis; protoporphyrinogen-IX from coproporphyrinogen-III (O2 route): step 1/1. {ECO:0000256|ARBA:ARBA00005168}.	NaN	NaN
KLMA_40125	-4	-1	0	494	0.726392601079397	-20453.5125364656	3.19884127386895e-07	0.000111076766516862	0.00287984731116865		metabolic		W0TDE9	W0TDE9_KLUMD	Triosephosphate isomerase (EC 5.3.1.1)	248	NaN	PATHWAY: Carbohydrate biosynthesis; gluconeogenesis. {ECO:0000256|ARBA:ARBA00004742, ECO:0000256|RuleBase:RU363013}.; PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate from glycerone phosphate: step 1/1. {ECO:0000256|ARBA:ARBA00004680, ECO:0000256|RuleBase:RU363013}.	NaN	NaN
