protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry Name	Protein names	Length	Mass spectrometry	Pathway	Subcellular location [CC]	Function [CC]
KLMA_30199	-0.5	-1	0	365	0.4	-11543.3331755692	3.38968422739018e-07	7.01304928977449e-06	0.0483339569897588		metabolic		W0TBL9	W0TBL9_KLUMD	Ribonucleoside-diphosphate reductase small chain 1	405	NaN	NaN	NaN	NaN
KLMA_30204	-0.5	-1	0	367	0.4	-799.408697435695	4.89464957314707e-06	5.28095418093008e-06	0.926849468003722		metabolic		W0TBM3	W0TBM3_KLUMD	Squalene monooxygenase (EC 1.14.14.17)	500	NaN	NaN	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|RuleBase:RU367121}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU367121}. Microsome membrane {ECO:0000256|ARBA:ARBA00004154}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004154}.	FUNCTION: Catalyzes the stereospecific oxidation of squalene to (S)-2,3-epoxysqualene, and is considered to be a rate-limiting enzyme in steroid biosynthesis. {ECO:0000256|RuleBase:RU367121}.
KLMA_30211	-0.5	-1	0	369	0.809966488682674	-49279.0840219955	4.91579680186901e-07	1.20641967704276e-05	0.0407469879297633		metabolic		W0T9M1	W0T9M1_KLUMD	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase)	397	NaN	NaN	NaN	NaN
KLMA_30227	-0.5	-1	0	373	0.4	-249216881849.985	1.57004830917874e-14	2.14339238110563e-07	7.32506247115083e-08		metabolic		W0T7C4	W0T7C4_KLUMD	Adenylate cyclase (EC 4.6.1.1) (ATP pyrophosphate-lyase) (Adenylyl cyclase)	1925	NaN	NaN	NaN	FUNCTION: Plays essential roles in regulation of cellular metabolism by catalyzing the synthesis of a second messenger, cAMP. {ECO:0000256|ARBA:ARBA00003896}.
KLMA_30233	-0.5	-1	0	374	0.4	-13702.1050210606	2.85563819110971e-07	7.89993729728819e-06	0.0361476057802378		Secretory		W0T8Z8	W0T8Z8_KLUMD	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	745	NaN	PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|ARBA:ARBA00004922, ECO:0000256|RuleBase:RU367007}.	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	FUNCTION: Transfers mannose from Dol-P-mannose to Ser or Thr residues on proteins. {ECO:0000256|RuleBase:RU367007}.
KLMA_30267	-0.5	-1	0	380	0.717124536792949	-253.238059016838	5.82721513081684e-05	2.96223145955913e-05	1.96717076648835		metabolic		W0T7G1	W0T7G1_KLUMD	quinol--cytochrome-c reductase (EC 7.1.1.8)	292	NaN	NaN	NaN	NaN
KLMA_30275	4	1	0	383	1.63012950985447	475.910732751246	3.15772717807826e-05	1.65314112256919e-05	1.91013769784564		metabolic		W0T828	W0T828_KLUMD	Low specificity L-threonine aldolase	391	NaN	NaN	NaN	NaN
KLMA_30276	-0.5	-1	0	384	0.4	-2359347055.99041	1.65843572260341e-12	0	Inf		metabolic		W0T9S7	W0T9S7_KLUMD	Siderophore iron transporter 1	583	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_30282	-0.5	-1	0	386	0.4	-21616855621.3357	1.81008075744918e-13	3.99172363357721e-07	4.53458436406596e-07		metabolic		W0T7H6	W0T7H6_KLUMD	NAD(+) kinase	514	NaN	NaN	NaN	NaN
KLMA_30312	0	-0.454545454545454	0.190932019316112	393	1.76144228932613	51.1181173909468	8.50472939752535e-05	0.000131373120145871	0.647372109917315		metabolic		W0T7K6	W0T7K6_KLUMD	Aconitate hydratase, mitochondrial (Aconitase) (EC 4.2.1.-)	780	NaN	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; isocitrate from oxaloacetate: step 2/2. {ECO:0000256|ARBA:ARBA00004717}.	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|ARBA:ARBA00004173, ECO:0000256|RuleBase:RU362107}.	NaN
KLMA_30341	-0.5	-1	0	397	0.4	-3793.54635659337	1.03144263226756e-06	6.42804341434599e-07	1.60459811140293		metabolic		W0T9Z7	W0T9Z7_KLUMD	Terpene cyclase/mutase family member (EC 5.4.99.-)	731	NaN	NaN	NaN	NaN
KLMA_30349	-0.5	-1	0	399	0.4	-16525.5738451088	2.36773952683755e-07	2.26954660292604e-06	0.104326543627036		Secretory		W0TC05	W0TC05_KLUMD	Probable mannosyltransferase MNT2	457	NaN	NaN	NaN	NaN
KLMA_30378	4	1	0	404	26.70116145033	525.585334274917	1.15816029113254e-05	2.24064704585534e-06	5.16886536536338		Secretory		W0T9E3	W0T9E3_KLUMD	dolichyl-diphosphooligosaccharide--protein glycotransferase (EC 2.4.99.18)	765	NaN	PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|ARBA:ARBA00004922}.	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_30412	-0.5	-1	0	408	0.263280649306407	-36242596.914259	5.83775168491351e-11	0	Inf		metabolic		W0T7V9	W0T7V9_KLUMD	Diacylglycerol pyrophosphate phosphatase 1	295	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_30430	-0.5	-1	0	413	0.56535876602537	-1342619.9511166	5.47215073856418e-09	1.36904743789066e-06	0.00399704976402813		metabolic		W0T8H6	W0T8H6_KLUMD	Sphingolipid C4-hydroxylase SUR2	339	NaN	NaN	NaN	NaN
KLMA_30435	4	1	0	414	1.35801991018467	6919.33333024779	3.13937342497154e-06	1.73704978386563e-06	1.80730192889761		metabolic		W0T8I1	W0T8I1_KLUMD	Glutamate 5-kinase	425	NaN	NaN	NaN	NaN
KLMA_30456	-0.5	-1	0	417	0.275002768639416	-2002.6327087399	1.12058017808895e-06	4.96045465584835e-06	0.22590271574558		Secretory		W0TAB0	W0TAB0_KLUMD	Protein translocation protein SEC63	673	NaN	NaN	NaN	NaN
KLMA_30485	-0.5	-1	0	422	0.4	-677540851.461791	5.7750398831772e-12	2.26956881815753e-07	2.54455376588468e-05		metabolic		W0T8N7	W0T8N7_KLUMD	O-acyltransferase	601	NaN	NaN	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|PIRNR:PIRNR000439}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|PIRNR:PIRNR000439}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	FUNCTION: Sterol O-acyltransferase that catalyzes the formation of stery esters. {ECO:0000256|ARBA:ARBA00023568}.
KLMA_30491	-0.5	-1	0	423	0.776725082762356	-616878.467371977	3.26294303233858e-08	1.17482464764746e-05	0.00277738727977192		metabolic		W0TAG0	W0TAG0_KLUMD	threonine synthase (EC 4.2.3.1)	510	NaN	PATHWAY: Amino-acid biosynthesis; L-threonine biosynthesis; L-threonine from L-aspartate: step 5/5. {ECO:0000256|ARBA:ARBA00004979}.	NaN	NaN
KLMA_30523	-0.5	-1	0	428	0.4	-368407564.473891	1.06209150326797e-11	4.32865387659565e-07	2.45363000495497e-05		metabolic		W0T9X0	W0T9X0_KLUMD	Riboflavin kinase (EC 2.7.1.26) (Flavin mononucleotide kinase 1)	187	NaN	PATHWAY: Cofactor biosynthesis; FMN biosynthesis; FMN from riboflavin (ATP route): step 1/1. {ECO:0000256|ARBA:ARBA00005201}.	NaN	FUNCTION: Catalyzes the phosphorylation of riboflavin (vitamin B2) to form flavin mononucleotide (FMN) coenzyme. {ECO:0000256|ARBA:ARBA00003572}.
KLMA_30526	-0.5	-1	0	429	0.4	-13544395.7527166	2.88888888888889e-10	6.80573765648214e-06	4.24478437857116e-05		metabolic		W0TAL0	W0TAL0_KLUMD	Porphobilinogen deaminase (EC 2.5.1.61) (Hydroxymethylbilane synthase) (Pre-uroporphyrinogen synthase)	327	NaN	PATHWAY: Porphyrin-containing compound metabolism; protoporphyrin-IX biosynthesis; coproporphyrinogen-III from 5-aminolevulinate: step 2/4. {ECO:0000256|ARBA:ARBA00004735}.	NaN	NaN
KLMA_30527	-0.5	-1	0	430	0.649722825985148	-687.077926351501	1.57431817806552e-05	1.02004181358498e-05	1.54338592506566		metabolic		W0T899	W0T899_KLUMD	Homoaconitase, mitochondrial (EC 4.2.1.36) (Homoaconitate hydratase)	705	NaN	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via AAA pathway; L-alpha-aminoadipate from 2-oxoglutarate: step 3/5. {ECO:0000256|ARBA:ARBA00005106, ECO:0000256|RuleBase:RU362038}.	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|ARBA:ARBA00004173, ECO:0000256|RuleBase:RU362038}.	FUNCTION: Catalyzes the reversible hydration of cis-homoaconitate to (2R,3S)-homoisocitrate, a step in the alpha-aminoadipate pathway for lysine biosynthesis. {ECO:0000256|ARBA:ARBA00003422, ECO:0000256|RuleBase:RU362038}.
KLMA_30530	-0.5	-1	0	431	0.4	-4456106.20264376	8.78081729145559e-10	2.90712705620906e-06	0.000302044496909809		metabolic		W0T8W7	W0T8W7_KLUMD	5-aminolevulinate synthase (EC 2.3.1.37) (5-aminolevulinic acid synthase) (Delta-ALA synthase) (Delta-aminolevulinate synthase)	571	NaN	PATHWAY: Porphyrin-containing compound metabolism; protoporphyrin-IX biosynthesis; 5-aminolevulinate from glycine: step 1/1. {ECO:0000256|ARBA:ARBA00005029, ECO:0000256|RuleBase:RU910713}.	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000256|ARBA:ARBA00004305, ECO:0000256|RuleBase:RU910713}.	FUNCTION: Catalyzes the synthesis of 5-aminolevulinate (ALA) from succinyl-CoA and glycine, the first and rate-limiting step in heme biosynthesis. {ECO:0000256|ARBA:ARBA00003076}.
KLMA_30562	-4.5	-1	0	436	0.712117435897379	-10060.7226775306	1.43265093751578e-06	5.0882280132892e-06	0.281561858818836		metabolic		W0T8C0	W0T8C0_KLUMD	Glucose-6-phosphate 1-epimerase (EC 5.1.3.15)	296	NaN	NaN	NaN	FUNCTION: Catalyzes the interconversion between the alpha and beta anomers from at least three hexose 6-phosphate sugars (Glc6P, Gal6P, and Man6P). {ECO:0000256|PIRNR:PIRNR016020}.
KLMA_30631	-0.5	-1	0	445	0.836161909975218	-97.029388490721	0.000295059824646299	0.000130112712908474	2.26772479068863		metabolic		W0TAV6	W0TAV6_KLUMD	Ketol-acid reductoisomerase, mitochondrial (EC 1.1.1.86) (Acetohydroxy-acid reductoisomerase) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	401	NaN	PATHWAY: Amino-acid biosynthesis; L-isoleucine biosynthesis; L-isoleucine from 2-oxobutanoate: step 2/4. {ECO:0000256|ARBA:ARBA00004885}.; PATHWAY: Amino-acid biosynthesis; L-valine biosynthesis; L-valine from pyruvate: step 2/4. {ECO:0000256|ARBA:ARBA00004864}.	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|PIRNR:PIRNR000119}.	NaN
KLMA_30634	-4	-1	0	446	0.715288818286476	-358.381385322451	4.08371621385639e-05	8.61738074738426e-05	0.473892976714063		metabolic		W0TCV6	W0TCV6_KLUMD	Transaldolase (EC 2.2.1.2)	334	NaN	PATHWAY: Carbohydrate degradation; pentose phosphate pathway; D-glyceraldehyde 3-phosphate and beta-D-fructose 6-phosphate from D-ribose 5-phosphate and D-xylulose 5-phosphate (non-oxidative stage): step 2/3. {ECO:0000256|ARBA:ARBA00004857, ECO:0000256|RuleBase:RU000501}.	NaN	FUNCTION: Catalyzes the rate-limiting step of the non-oxidative phase in the pentose phosphate pathway. Catalyzes the reversible conversion of sedheptulose-7-phosphate and D-glyceraldehyde 3-phosphate into erythrose-4-phosphate and beta-D-fructose 6-phosphate. {ECO:0000256|RuleBase:RU000501}.
KLMA_30650	-0.5	-1	0	450	0.4	-13596.8724400004	2.87773931611111e-07	1.85348996419028e-06	0.155260582560979		metabolic		W0T966	W0T966_KLUMD	phosphoribosylglycinamide formyltransferase 1 (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase)	215	NaN	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide from N(1)-(5-phospho-D-ribosyl)glycinamide (10-formyl THF route): step 1/1. {ECO:0000256|ARBA:ARBA00005054}.	NaN	NaN
KLMA_30671	-0.5	-1	0	452	0.4	-120.981525805169	3.23423383333333e-05	5.14864559332797e-06	6.28171773470777		metabolic		W0TAZ1	W0TAZ1_KLUMD	Sterol 24-C-methyltransferase (EC 2.1.1.41) (Delta(24)-sterol C-methyltransferase)	375	NaN	PATHWAY: Steroid metabolism; ergosterol biosynthesis; ergosterol from zymosterol: step 1/5. {ECO:0000256|ARBA:ARBA00005004, ECO:0000256|RuleBase:RU362025}.	NaN	FUNCTION: Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol. {ECO:0000256|RuleBase:RU362025}.
KLMA_30679	-0.5	-1	0	454	0.4	-1139580.02596549	3.43356793776604e-09	7.87678826908335e-07	0.00435909639877322		metabolic		W0TCZ9	W0TCZ9_KLUMD	Protein SSM1	291	NaN	NaN	NaN	NaN
KLMA_30687	-0.5	-1	0	455	0.4	-638.789668516253	6.12537370675106e-06	0.000236491699401888	0.0259010093049471		metabolic		W0T8N1	W0T8N1_KLUMD	Adenosylhomocysteinase (EC 3.13.2.1)	449	NaN	PATHWAY: Amino-acid biosynthesis; L-homocysteine biosynthesis; L-homocysteine from S-adenosyl-L-homocysteine: step 1/1. {ECO:0000256|RuleBase:RU000548}.	NaN	NaN
KLMA_30697	-0.5	-1	0	457	0.4	-865.70276320183	4.51982551748127e-06	1.96085525067564e-05	0.230502762298436		metabolic		W0T8P1	W0T8P1_KLUMD	Bifunctional purine biosynthetic protein ADE5	793	NaN	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole from N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide: step 2/2. {ECO:0000256|ARBA:ARBA00004686}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(1)-(5-phospho-D-ribosyl)glycinamide from 5-phospho-alpha-D-ribose 1-diphosphate: step 2/2. {ECO:0000256|ARBA:ARBA00005174}.	NaN	FUNCTION: Catalyzes the second and fifth step in the 'de novo' purine biosynthesis pathway; contains phosphoribosylamine--glycine ligase (GARS) and phosphoribosylformylglycinamidine cyclo-ligase (AIRS) activities. {ECO:0000256|ARBA:ARBA00029388}.
KLMA_40016	-0.5	-1	0	468	0.649722825985148	-77860.4383626854	1.38925401904894e-07	1.79772092379884e-05	0.00772786254338767		metabolic		W0T9F4	W0T9F4_KLUMD	Saccharopine dehydrogenase [NADP	445	NaN	NaN	NaN	NaN
KLMA_40019	-0.5	-1	0	470	0.4	-1581803929.01421	2.47364756649212e-12	1.15938210166491e-06	2.13359130086611e-06		metabolic		W0TAH8	W0TAH8_KLUMD	Uncharacterized transporter YLL055W	561	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_40026	-0.5	-1	0	471	0.4	-225.956265119193	1.73167379873696e-05	1.81214823356778e-06	9.55591693140696		metabolic		W0T9G1	W0T9G1_KLUMD	Sterol-4-alpha-carboxylate 3-dehydrogenase	351	NaN	NaN	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004406}.	NaN
KLMA_40044	-0.5	-1	0	472	0.56535876602537	-690833.531894447	1.06350060006008e-08	7.4760033012054e-07	0.0142255234142099		metabolic		W0TAK3	W0TAK3_KLUMD	ethanolamine-phosphate cytidylyltransferase (EC 2.7.7.14) (CTP:phosphoethanolamine cytidylyltransferase)	332	NaN	PATHWAY: Lipid metabolism. {ECO:0000256|ARBA:ARBA00005189}.; PATHWAY: Phospholipid metabolism; phosphatidylethanolamine biosynthesis; phosphatidylethanolamine from ethanolamine: step 2/3. {ECO:0000256|ARBA:ARBA00024191}.	NaN	NaN
KLMA_40046	-0.5	-1	0	473	0.4	-1460085862.14285	2.67985982271697e-12	1.88276630505539e-06	1.42336296093748e-06		metabolic		W0T9I4	W0T9I4_KLUMD	Nicotinamide-nucleotide adenylyltransferase 1	476	NaN	PATHWAY: Cofactor biosynthesis; NAD(+) biosynthesis; NAD(+) from nicotinamide D-ribonucleotide: step 1/1. {ECO:0000256|ARBA:ARBA00004658}.; PATHWAY: Cofactor biosynthesis; NAD(+) biosynthesis; deamido-NAD(+) from nicotinate D-ribonucleotide: step 1/1. {ECO:0000256|ARBA:ARBA00005019}.	NaN	NaN
KLMA_40055	0	0.478787878787879	0.166058037179348	476	1.03790046740684	15706668.2188854	4.57466995521689e-09	9.75587355196874e-06	0.000468914437118111		metabolic		W0TD84	W0TD84_KLUMD	Malate dehydrogenase (EC 1.1.1.37)	338	NaN	NaN	NaN	NaN
KLMA_40081	-0.5	-1	0	478	0.575936925587253	-324.990565281041	2.44672435831962e-05	1.73771601196187e-05	1.40801163220985		metabolic		W0T9L0	W0T9L0_KLUMD	Bifunctional purine biosynthesis protein ADE17	590	NaN	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide from 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide (10-formyl THF route): step 1/1. {ECO:0000256|ARBA:ARBA00004954}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; IMP from 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide: step 1/1. {ECO:0000256|ARBA:ARBA00004844}.	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000256|ARBA:ARBA00004514}.	NaN
KLMA_40083	-1	-1	0	479	0.850598098215636	-43590.8592935375	7.28909725924488e-07	2.08405156780077e-05	0.0349756089142113		metabolic		W0T8Z5	W0T8Z5_KLUMD	Aspartate aminotransferase	470	NaN	NaN	NaN	NaN
KLMA_40090	-0.5	-1	0	482	0.4	-517733692.312932	7.55760248515691e-12	2.78890508469504e-06	2.70988156844474e-06		metabolic		W0TDB2	W0TDB2_KLUMD	Acyl-protein thioesterase 1 (EC 3.1.2.22) (Palmitoyl-protein hydrolase)	228	NaN	NaN	NaN	FUNCTION: Hydrolyzes fatty acids from S-acylated cysteine residues in proteins with a strong preference for palmitoylated G-alpha proteins over other acyl substrates. Mediates the deacylation of G-alpha proteins such as GPA1 in vivo, but has weak or no activity toward palmitoylated Ras proteins. Has weak lysophospholipase activity in vitro; however such activity may not exist in vivo. {ECO:0000256|ARBA:ARBA00029392}.
KLMA_40115	-0.5	-1	0	490	0.4	-921018.911184728	4.2483660130719e-09	7.94614825505122e-06	0.00053464469535555		metabolic		W0TDD9	W0TDD9_KLUMD	coproporphyrinogen oxidase (EC 1.3.3.3)	323	NaN	PATHWAY: Porphyrin-containing compound metabolism; protoporphyrin-IX biosynthesis; protoporphyrinogen-IX from coproporphyrinogen-III (O2 route): step 1/1. {ECO:0000256|ARBA:ARBA00005168}.	NaN	NaN
KLMA_40125	-4	-1	0	494	0.77709081000243	-58143.998208871	3.42558172566164e-07	0.000111076766516862	0.00308397681448676		metabolic		W0TDE9	W0TDE9_KLUMD	Triosephosphate isomerase (EC 5.3.1.1)	248	NaN	PATHWAY: Carbohydrate biosynthesis; gluconeogenesis. {ECO:0000256|ARBA:ARBA00004742, ECO:0000256|RuleBase:RU363013}.; PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate from glycerone phosphate: step 1/1. {ECO:0000256|ARBA:ARBA00004680, ECO:0000256|RuleBase:RU363013}.	NaN	NaN
KLMA_40161	-0.5	-1	0	502	0.720581639179478	-7484.25254350901	2.0041861045393e-06	5.52893669656345e-06	0.362490333048127		metabolic		W0T9T0	W0T9T0_KLUMD	Pentafunctional AROM polypeptide [Includes: 3-dehydroquinate synthase (DHQS) (EC 4.2.3.4); 3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS); Shikimate kinase (SK) (EC 2.7.1.71); 3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10); Shikimate dehydrogenase (EC 1.1.1.25)]	1580	NaN	PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 2/7. {ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.; PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 3/7. {ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.; PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 4/7. {ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.; PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 5/7. {ECO:0000256|ARBA:ARBA00004842, ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.; PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 6/7. {ECO:0000256|ARBA:ARBA00004811, ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.	FUNCTION: The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis. {ECO:0000256|HAMAP-Rule:MF_03143, ECO:0000256|PIRNR:PIRNR000514}.
KLMA_40163	-0.5	-1	0	503	0.4	-679.357798752104	5.7595944977169e-06	1.2700510310961e-06	4.53493155526683		metabolic		W0T980	W0T980_KLUMD	3beta-hydroxysteroid 3-dehydrogenase (EC 1.1.1.270)	346	NaN	PATHWAY: Steroid biosynthesis; zymosterol biosynthesis; zymosterol from lanosterol: step 5/6. {ECO:0000256|ARBA:ARBA00023589}.	NaN	NaN
KLMA_40178	-0.5	-1	0	505	0.4	-16253274.9032599	2.40740740740741e-10	2.10527129881396e-05	1.14351409662197e-05		metabolic		W0T997	W0T997_KLUMD	Ferrochelatase (EC 4.98.1.1)	385	NaN	PATHWAY: Porphyrin-containing compound metabolism; protoheme biosynthesis; protoheme from protoporphyrin-IX: step 1/1. {ECO:0000256|ARBA:ARBA00004943, ECO:0000256|RuleBase:RU000607}.	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU000607}.	FUNCTION: Catalyzes the ferrous insertion into protoporphyrin IX. {ECO:0000256|RuleBase:RU000607}.
KLMA_40191	-0.5	-1	0	507	0.627234634736432	-1686.62902424318	5.8422351634202e-06	8.84110841999432e-06	0.660803474619527		metabolic		W0T9W1	W0T9W1_KLUMD	glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase)	804	NaN	NaN	NaN	NaN
KLMA_40218	-4	-1	0	511	0.738832474154954	-2675.82267830474	6.12735875999485e-06	1.91039906666886e-05	0.320737110214309		metabolic		W0T9E0	W0T9E0_KLUMD	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	329	NaN	PATHWAY: Carbohydrate degradation; glycolysis; pyruvate from D-glyceraldehyde 3-phosphate: step 1/5. {ECO:0000256|ARBA:ARBA00004869, ECO:0000256|RuleBase:RU361160}.	NaN	NaN
KLMA_40220	-4.5	-1	0	512	0.721088143644135	-7098.4250651838	2.12031565913584e-06	6.80550293700566e-05	0.0311558995530865		metabolic		W0TDP8	W0TDP8_KLUMD	alcohol dehydrogenase (EC 1.1.1.1)	348	NaN	NaN	NaN	NaN
KLMA_40257	-0.5	-1	0	518	0.4	-13702.1050210606	2.85563819110971e-07	2.73101472269393e-07	1.0456326607763		Secretory		W0TBT3	W0TBT3_KLUMD	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	758	NaN	PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|ARBA:ARBA00004922, ECO:0000256|RuleBase:RU367007}.	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	FUNCTION: Transfers mannose from Dol-P-mannose to Ser or Thr residues on proteins. {ECO:0000256|RuleBase:RU367007}.
KLMA_40259	-0.5	-1	0	519	0.825001416049229	-11666.815224939	2.28162773952108e-06	1.43524528113515e-05	0.15897127616518		metabolic		W0TB52	W0TB52_KLUMD	dihydroxy-acid dehydratase (EC 4.2.1.9)	583	NaN	PATHWAY: Amino-acid biosynthesis; L-isoleucine biosynthesis; L-isoleucine from 2-oxobutanoate: step 3/4. {ECO:0000256|ARBA:ARBA00029437}.; PATHWAY: Amino-acid biosynthesis; L-valine biosynthesis; L-valine from pyruvate: step 3/4. {ECO:0000256|ARBA:ARBA00029436}.	NaN	NaN
KLMA_40267	4	1	0	521	26.70116145033	1808.88586689665	3.36512145347869e-06	5.417075057743e-07	6.21206355387063		Secretory		W0TBZ1	W0TBZ1_KLUMD	Initiation-specific alpha-1	475	NaN	NaN	NaN	NaN
KLMA_40338	-0.5	-1	0	528	0.838935737188848	-4873.89707382749	5.98163065841805e-06	8.3649944259123e-06	0.715078857660527		metabolic		W0T9R9	W0T9R9_KLUMD	ATP phosphoribosyltransferase (EC 2.4.2.17)	297	NaN	PATHWAY: Amino-acid biosynthesis; L-histidine biosynthesis; L-histidine from 5-phospho-alpha-D-ribose 1-diphosphate: step 1/9. {ECO:0000256|ARBA:ARBA00004667}.	NaN	FUNCTION: Catalyzes the condensation of ATP and 5-phosphoribose 1-diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of the enzymatic activity. {ECO:0000256|ARBA:ARBA00024646}.
KLMA_40342	-0.5	-1	0	529	0.776725082762356	-37042.947182876	5.43379900895567e-07	4.38460431784407e-06	0.123929062124071		metabolic		W0TC56	W0TC56_KLUMD	Aspartokinase (EC 2.7.2.4)	522	NaN	NaN	NaN	NaN
